Date,Price,Open,High,Low,Vol,Return_1d,Return_3d,Return_7d,HL_Range,HL_Range_Pct,OC_Range,OC_Range_Pct,Price_Position,SMA_5,Price_to_SMA_5,SMA_7,Price_to_SMA_7,SMA_10,Price_to_SMA_10,SMA_14,Price_to_SMA_14,SMA_20,Price_to_SMA_20,SMA_30,Price_to_SMA_30,EMA_5,Price_to_EMA_5,EMA_10,Price_to_EMA_10,EMA_20,Price_to_EMA_20,BB_Upper_10,BB_Lower_10,BB_Width_10,BB_Position_10,BB_Upper_20,BB_Lower_20,BB_Width_20,BB_Position_20,RSI_7,RSI_14,Stoch_14,ROC_5,ROC_10,MACD,MACD_Signal,MACD_Histogram,Volatility_5,ATR_5,Volatility_10,ATR_10,Volatility_20,ATR_20,Vol_Change,Vol_SMA_5,Vol_Ratio_5,Vol_SMA_10,Vol_Ratio_10,Vol_SMA_20,Vol_Ratio_20,Vol_Price_Corr_20,Price_Lag_1,Return_Lag_1,Vol_Lag_1,Price_Lag_2,Return_Lag_2,Vol_Lag_2,Price_Lag_3,Return_Lag_3,Vol_Lag_3,Price_Lag_5,Return_Lag_5,Vol_Lag_5,Price_Lag_7,Return_Lag_7,Vol_Lag_7,Price_Mean_7,Price_Std_7,Price_Min_7,Price_Max_7,Price_Range_7,Price_Mean_14,Price_Std_14,Price_Min_14,Price_Max_14,Price_Range_14,Price_Mean_30,Price_Std_30,Price_Min_30,Price_Max_30,Price_Range_30,Day_of_Week,Day_of_Month,Month,Quarter,Year,Target_Price,RF_Pred_Tomorrow,RF_Pred_Today,SVR_Pred_Tomorrow
2019-07-10,0.3614,0.3933,0.3961,0.3443,22100000000.0,-8.110856852275617,-8.875441250630356,-10.61093247588424,0.0518,15.045018878884695,0.0318999999999999,8.110856852275612,0.3301158301158301,0.3885,-6.975546975546976,0.3870142857142857,-6.6184341663283135,0.39186,-7.77318430051549,0.3984571428571429,-9.300157751326555,0.418915,-13.729515534177573,0.41825,-13.592349073520635,0.3840394016507488,-5.895072628859421,0.3935170509669662,-8.161539859085366,0.4047603276089029,-10.71259326847851,0.4189101098786052,0.3648098901213947,0.0541002197572104,-0.0630291362345212,0.4900609367482769,0.3477690632517231,0.1422918734965538,0.0957956094984373,25.37313432835822,25.44022242817424,13.52848101265823,-4.618632884666143,-8.967254408060459,-0.0106088846954832,-0.0050045828071585,-0.0056043018883246,4.432604410142707,0.02456,3.488553952835823,0.02225,4.556553988488366,0.028555,78.2258064516129,12018468000.0,1.838836696989999,12549234000.0,1.7610636633279768,16599617000.0,1.3313560186358515,0.4672963868954853,0.3933,-1.9201995012468889,12400000000.0,0.401,1.1094301563288056,992340000.0,0.3966,1.6401845207585808,11100000000.0,0.3789,-2.269796234201693,12000000000.0,0.4043,1.506402209389912,10700000000.0,0.3870142857142857,0.0132887707697701,0.3614,0.401,0.0396,0.3984571428571429,0.0170637589098012,0.3614,0.4267,0.0653,0.41825,0.0306045832718151,0.3614,0.4771,0.1157,2,10,7,3,2019,0.3289,0.3588107341787155,0.3912057942643149,
2019-07-11,0.3289,0.3614,0.3623,0.3194,22000000000.0,-8.992805755395672,-17.98004987531172,-15.166365746711364,0.0428999999999999,13.431433938634935,0.0324999999999999,8.992805755395676,0.2214452214452216,0.37624,-12.58239421645758,0.3786142857142857,-13.130588989925664,0.38406,-14.362339217830543,0.3926785714285715,-16.241928149158714,0.4132,-20.401742497579868,0.4161433333333333,-20.96473170301898,0.3656596011004992,-10.05295662683723,0.3817684962456996,-13.848312986955936,0.3975355345032931,-17.265257705591218,0.4301309790552717,0.3379890209447282,0.0921419581105434,-0.0986414998238269,0.493859126804364,0.3325408731956361,0.1613182536087278,-0.0225695053981115,21.45631067961166,28.788673308862087,8.620689655172423,-15.709892362890818,-19.16932907348242,-0.0152259894062083,-0.0070488641269685,-0.0081771252792398,5.032259308610557,0.02698,4.093340139335221,0.02337,4.812561582917547,0.029815,-0.4524886877828038,13718468000.0,1.6036776118149636,13159234000.0,1.671829834472128,16949617000.0,1.2979644318806731,0.3352309439030349,0.3614,-8.110856852275617,22100000000.0,0.3933,-1.9201995012468889,12400000000.0,0.401,1.1094301563288056,992340000.0,0.3902,2.982317234098697,13500000000.0,0.3877,-4.105861983675485,12000000000.0,0.3786142857142857,0.0256334045450753,0.3289,0.401,0.0721,0.3926785714285715,0.0248492122943225,0.3289,0.4267,0.0978,0.4161433333333333,0.0344058102885149,0.3289,0.4771,0.1482,3,11,7,3,2019,0.3435,0.3419100515301075,0.3588107341787155,
2019-07-12,0.3435,0.329,0.3489,0.3207,15400000000.0,4.439039221647922,-12.662090007627755,-9.342834520981793,0.0282,8.793264733395697,0.0145,4.407294832826751,0.8085106382978737,0.36562,-6.04999726491986,0.3735571428571428,-8.04619679528853,0.37858,-9.266205293465058,0.3867642857142857,-11.18621530278685,0.40652,-15.50231230935747,0.4142366666666667,-17.07638950358491,0.3582730674003328,-4.123409975393278,0.3748105878373906,-8.35370954114416,0.3923892931220271,-12.459385100200285,0.4298645482469044,0.3272954517530956,0.1025690964938088,0.1579866529084863,0.4870255499884804,0.3260144500115195,0.1610110999769609,0.1085984133453067,33.731617647058826,28.07203389830508,21.86932849364793,-13.388804841149769,-13.758473512427807,-0.0175051912233724,-0.0091401295462492,-0.0083650616771231,5.808665573723693,0.03014,4.574247231216613,0.02359,4.542003182006573,0.02796,-30.000000000000004,14578468000.0,1.0563524233136157,13219234000.0,1.164969165384318,16099617000.0,0.9565444941951105,0.1836138508198622,0.3289,-8.992805755395672,22000000000.0,0.3614,-8.110856852275617,22100000000.0,0.3933,-1.9201995012468889,12400000000.0,0.3966,1.6401845207585808,11100000000.0,0.3789,-2.269796234201693,12000000000.0,0.3735571428571428,0.0288569377644772,0.3289,0.401,0.0721,0.3867642857142857,0.0260557274714389,0.3289,0.4267,0.0978,0.4142366666666667,0.0367932385405108,0.3289,0.4771,0.1482,4,12,7,3,2019,0.3321,0.3440041369187011,0.3419100515301075,
2019-07-13,0.3321,0.3435,0.3442,0.3241,11500000000.0,-3.3187772925764247,-8.107360265633645,-14.88980010251153,0.0201,6.201789571120027,0.0114,3.3187772925764256,0.3980099502487564,0.35184,-5.610504774897674,0.3652571428571428,-9.07775344180225,0.37136,-10.571951744937536,0.3800071428571429,-12.606905885227723,0.399615,-16.895011448519192,0.4120133333333333,-19.39581243325459,0.3495487116002219,-4.991782553093193,0.3670450264124105,-9.520637496160044,0.386647455681834,-14.107801533477636,0.4267187250977172,0.3160012749022828,0.1107174501954344,0.1454036836045295,0.4808100808725202,0.3184199191274798,0.1623901617450404,0.0842420546017961,23.324150596877885,26.326326326326324,11.662075298438925,-17.182044887780553,-17.858026218154833,-0.0200008030035053,-0.0113122642377005,-0.0086885387658048,5.407293509836069,0.0319799999999999,4.490583660390527,0.0246,4.559518546445659,0.02762,-25.32467532467533,16680000000.0,0.6894484412470024,13299234000.0,0.8647114563139501,15609617000.0,0.7367253149132359,0.1718083999470227,0.3435,4.439039221647922,15400000000.0,0.3289,-8.992805755395672,22000000000.0,0.3614,-8.110856852275617,22100000000.0,0.401,1.1094301563288056,992340000.0,0.3902,2.982317234098697,13500000000.0,0.3652571428571428,0.0315061294112151,0.3289,0.401,0.0721,0.3800071428571429,0.0271460569253322,0.3289,0.4069,0.0779999999999999,0.4120133333333333,0.0396616616179773,0.3289,0.4771,0.1482,5,13,7,3,2019,0.3045,0.3405927821259806,0.3440041369187011,
2019-07-14,0.3045,0.332,0.3351,0.3001,15900000000.0,-8.310749774164417,-7.41866828823351,-23.22239031770046,0.035,11.662779073642133,0.0275,8.28313253012049,0.125714285714286,0.33408,-8.854166666666663,0.3521,-13.518886679920485,0.36304,-16.124944909651827,0.3734,-18.452062131762204,0.3911449999999999,-22.1516317478173,0.4087633333333333,-25.50701710035962,0.334532474400148,-8.977446645202203,0.3556732034283358,-14.38770279432836,0.3788238884740403,-19.61964140472456,0.4310477250514002,0.2950322749485997,0.1360154501028004,0.0696077176838701,0.4750105935975776,0.3072794064024223,0.1677311871951552,-0.0165705999516268,14.604150653343597,26.60596863935254,3.633360858794396,-22.578184591914567,-21.45989166881609,-0.0239298344209483,-0.01383577827435,-0.0100940561465982,5.665759409070834,0.0356,4.902749117785614,0.02629,4.756267810508705,0.028145,38.26086956521739,17380000000.0,0.9148446490218642,13689234000.0,1.161496691487632,15659617000.0,1.0153505031444894,0.1730034780224967,0.3321,-3.3187772925764247,11500000000.0,0.3435,4.439039221647922,15400000000.0,0.3289,-8.992805755395672,22000000000.0,0.3933,-1.9201995012468889,12400000000.0,0.3966,1.6401845207585808,11100000000.0,0.3521,0.0352446213390548,0.3045,0.401,0.0965,0.3734,0.0332603020477516,0.3045,0.4069,0.1023999999999999,0.4087633333333333,0.0442408570981812,0.3045,0.4771,0.1726,6,14,7,3,2019,0.3129,0.3080546010029521,0.3405927821259806,
2019-07-15,0.3129,0.3043,0.3231,0.295,17800000000.0,2.758620689655178,-8.908296943231441,-21.97007481296757,0.0281,9.525423728813564,0.0085999999999999,2.8261583963194203,0.6370106761565842,0.32438,-3.539059128182997,0.3395142857142857,-7.838929563241603,0.35644,-12.215239591516092,0.3666857142857143,-14.668069191210853,0.383385,-18.384913337767507,0.4055433333333333,-22.84425010068797,0.3273216496000987,-4.405956531661792,0.3478962573504566,-10.059394607169567,0.3725454229050841,-16.01024176863405,0.4301759975407773,0.2827040024592226,0.1474719950815546,0.2047575034438126,0.4659806357965235,0.3007893642034764,0.165191271593047,0.0733128069039774,17.151379567486956,26.0448521916412,15.484429065743964,-13.420033204205865,-17.418844022169438,-0.0260653452531793,-0.0162816916701159,-0.0097836535830634,6.168956326821454,0.03086,5.154755943800042,0.02771,4.875661922724305,0.028615,11.949685534591191,16520000000.0,1.0774818401937043,14269234000.0,1.2474390706606957,15684617000.0,1.1348699174484145,0.1175182809978366,0.3045,-8.310749774164417,15900000000.0,0.3321,-3.3187772925764247,11500000000.0,0.3435,4.439039221647922,15400000000.0,0.3614,-8.110856852275617,22100000000.0,0.401,1.1094301563288056,992340000.0,0.3395142857142857,0.0302482191526174,0.3045,0.3933,0.0887999999999999,0.3666857142857143,0.0353967372929906,0.3045,0.4043,0.0998,0.4055433333333333,0.0475751795860379,0.3045,0.4771,0.1726,0,15,7,3,2019,0.2953,0.3087169120087386,0.3080546010029521,
2019-07-16,0.2953,0.3129,0.3194,0.2861,17500000000.0,-5.624800255672735,-11.080999698885874,-24.91736587846427,0.0332999999999999,11.639286962600488,0.0176,5.6248002556727394,0.2762762762762759,0.31766,-7.038972486306106,0.3255142857142857,-9.28201527253576,0.34695,-14.886871307104766,0.3593285714285715,-17.81894803800741,0.37478,-21.207108170126475,0.4011366666666667,-26.38419158890154,0.3166477664000658,-6.741802300634003,0.3383333014685553,-12.719203602414186,0.3651887159617427,-19.137698649227787,0.4256364523140926,0.2682635476859074,0.1573729046281852,0.1717986484266139,0.4563749069618051,0.2931850930381948,0.1631898139236103,0.0129597976182211,15.972222222222229,24.90253411306044,7.449392712550596,-10.215871085436309,-24.3208610968734,-0.0288454139080248,-0.0187944361176977,-0.0100509777903271,5.449976327469114,0.02894,4.98853499990719,0.02796,4.927047075159473,0.028155,-1.6853932584269704,15620000000.0,1.120358514724712,14669234000.0,1.1929729936818787,15124617000.0,1.1570540926755368,-0.17488831123254,0.3129,2.758620689655178,17800000000.0,0.3045,-8.310749774164417,15900000000.0,0.3321,-3.3187772925764247,11500000000.0,0.3289,-8.992805755395672,22000000000.0,0.3933,-1.9201995012468889,12400000000.0,0.3255142857142857,0.0230207463368318,0.2953,0.3614,0.0660999999999999,0.3593285714285715,0.0388555001268788,0.2953,0.4043,0.1089999999999999,0.4011366666666667,0.0514370957198405,0.2953,0.4771,0.1818,1,16,7,3,2019,0.3101,0.3025424763457918,0.3087169120087386,
2019-07-17,0.3101,0.2953,0.3236,0.2932,17300000000.0,5.011852353538759,1.839080459770104,-14.194798007747655,0.0303999999999999,10.36834924965893,0.0147999999999999,5.011852353538767,0.5559210526315783,0.31098,-0.2829763971959553,0.3181857142857143,-2.541193373142381,0.3383,-8.335796630209868,0.3525999999999999,-12.053318207600672,0.369795,-16.142727727524708,0.3965633333333333,-21.80315880607553,0.3144651776000439,-1.3881274974095192,0.333199973928818,-6.932765827212495,0.3599421715844339,-13.847272011788192,0.4115592959592477,0.2650407040407523,0.1465185919184953,0.3075329578946066,0.4545041736783186,0.2850858263216814,0.1694183473566372,0.1476473715427176,29.787234042553195,27.990654205607484,19.43319838056677,-9.723435225618642,-21.81038830055472,-0.0295141809292511,-0.0209383850800084,-0.0085757958492427,5.62274790844926,0.02938,5.405930869357907,0.02976,4.553824119143432,0.025885,-1.1428571428571457,16000000000.0,1.08125,15289234000.0,1.1315151563511945,14509617000.0,1.1923126571845415,-0.4046146200709098,0.2953,-5.624800255672735,17500000000.0,0.3129,2.758620689655178,17800000000.0,0.3045,-8.310749774164417,15900000000.0,0.3435,4.439039221647922,15400000000.0,0.3614,-8.110856852275617,22100000000.0,0.3181857142857143,0.0170957527446072,0.2953,0.3435,0.0482,0.3525999999999999,0.038624364570327,0.2953,0.401,0.1057,0.3965633333333333,0.0532581966062239,0.2953,0.4771,0.1818,2,17,7,3,2019,0.3203,0.3085489433630173,0.3025424763457918,
2019-07-18,0.3203,0.3101,0.3258,0.3041,15400000000.0,3.289261528539167,2.364972834771484,-2.614776527820017,0.0216999999999999,7.135810588622163,0.0101999999999999,3.2892615285391766,0.7465437788018431,0.30862,3.7845894627697385,0.3169571428571429,1.054671654572492,0.3302299999999999,-3.0069951246101234,0.3477857142857143,-7.903060176627664,0.364495,-12.12499485589652,0.3929999999999999,-18.49872773536896,0.3164101184000293,1.229379648046769,0.3308545241235783,-3.190080036395737,0.3561667266716307,-10.070207008612076,0.3891726877945402,0.2712873122054597,0.1178853755890804,0.4157656329262287,0.4475668769310197,0.2814231230689802,0.1661437538620395,0.233995416784081,45.8891013384321,33.76685934489403,27.69230769230765,-3.553146642577546,-20.12468827930176,-0.0288881245392803,-0.0225283329718627,-0.0063597915674175,5.970778222756426,0.0297,5.599002828993895,0.03084,4.5113756165618,0.0259299999999999,-10.982658959537572,16780000000.0,0.9177592371871276,16730000000.0,0.9205020920502092,14464617000.0,1.0646669732077938,-0.4561149066199798,0.3101,5.011852353538759,17300000000.0,0.2953,-5.624800255672735,17500000000.0,0.3129,2.758620689655178,17800000000.0,0.3321,-3.3187772925764247,11500000000.0,0.3289,-8.992805755395672,22000000000.0,0.3169571428571429,0.0164959446675894,0.2953,0.3435,0.0482,0.3477857142857143,0.0381098989188425,0.2953,0.401,0.1057,0.3929999999999999,0.0546945121120254,0.2953,0.4771,0.1818,3,18,7,3,2019,0.3187,0.314798737945401,0.3085489433630173,
2019-07-19,0.3187,0.3203,0.322,0.3103,11400000000.0,-0.4995316890415213,7.924144937351829,-7.219796215429419,0.0116999999999999,3.7705446342249394,0.0015999999999999,0.4995316890415205,0.7179487179487155,0.3114599999999999,2.324536055994364,0.3134142857142857,1.686494370755276,0.32277,-1.26095981658767,0.3434857142857143,-7.215937448011978,0.359095,-11.249112351884603,0.38915,-18.103559038931007,0.3171734122666862,0.4813101206699421,0.3286446106465641,-3.0259466683477343,0.3525984669886183,-9.613900842544654,0.3617323236815628,0.2838076763184372,0.0779246473631255,0.4477700555892926,0.439126532601386,0.279063467398614,0.160063065202772,0.2476307232475738,36.46288209606985,34.98003992015968,26.39676113360321,4.663382594417074,-18.9677091278922,-0.0281960504498242,-0.023661876467455,-0.0045341739823691,4.2001239128330905,0.0250399999999999,5.621428837571198,0.03032,4.503531654850395,0.025285,-25.97402597402597,15880000000.0,0.7178841309823678,16630000000.0,0.6855081178592904,14234617000.0,0.8008645402963774,-0.4640158402045378,0.3203,3.289261528539167,15400000000.0,0.3101,5.011852353538759,17300000000.0,0.2953,-5.624800255672735,17500000000.0,0.3045,-8.310749774164417,15900000000.0,0.3435,4.439039221647922,15400000000.0,0.3134142857142857,0.011855719937569,0.2953,0.3321,0.0368,0.3434857142857143,0.03772344419268,0.2953,0.401,0.1057,0.38915,0.0557493080210657,0.2953,0.4771,0.1818,4,19,7,3,2019,0.3329,0.3168920300300787,0.314798737945401,
2019-07-20,0.3329,0.3187,0.3403,0.3185,12500000000.0,4.455600878569177,7.3524669461463965,0.2408912978018484,0.0217999999999999,6.844583987441126,0.0141999999999999,4.455600878569185,0.6605504587155953,0.3154599999999999,5.5284346668357465,0.3135285714285714,6.17852098236662,0.31992,4.057264316079023,0.3393928571428571,-1.9130800799747385,0.35589,-6.459861193065275,0.3859166666666667,-13.737853595335793,0.3224156081777908,3.251825146265164,0.3294183178017342,1.0569182131399568,0.3507224225135117,-5.081631903025863,0.3493195918339047,0.2905204081660952,0.0587991836678094,0.7207513640551799,0.4346540286585615,0.2771259713414384,0.1575280573171231,0.3540577444326737,50.4237288135593,35.907525823905544,38.87043189368769,6.391818472355373,-7.885998893193145,-0.026199741115352,-0.0241694493970344,-0.0020302917183175,4.4407345695015055,0.0237799999999999,5.490730887986947,0.02732,4.47838314293215,0.024785,9.649122807017552,14820000000.0,0.8434547908232118,15670000000.0,0.797702616464582,14109617000.0,0.8859205745981624,-0.467744684037633,0.3187,-0.4995316890415213,11400000000.0,0.3203,3.289261528539167,15400000000.0,0.3101,5.011852353538759,17300000000.0,0.3129,2.758620689655178,17800000000.0,0.3321,-3.3187772925764247,11500000000.0,0.3135285714285714,0.0120678242012534,0.2953,0.3329,0.0375999999999999,0.3393928571428571,0.0352955317347617,0.2953,0.401,0.1057,0.3859166666666667,0.0561160870863706,0.2953,0.4771,0.1818,5,20,7,3,2019,0.3307,0.3371556192647343,0.3168920300300787,
2019-07-21,0.3307,0.3328,0.3347,0.3211,11000000000.0,-0.6608591168518974,3.2469559787699165,8.60426929392446,0.0136,4.235440672687637,0.0020999999999999,0.6310096153846126,0.7058823529411762,0.32254,2.5299187697649828,0.3172714285714285,4.2325183484173134,0.3200999999999999,3.311465167135297,0.3346857142857143,-1.1908827044562198,0.35208,-6.072483526471261,0.3821666666666666,-13.467073702573051,0.3251770721185272,1.6984370532310056,0.3296513509286916,0.3181085314390763,0.3488155251312725,-5.1934400352320775,0.3497647939483859,0.2904352060516139,0.059329587896772,0.6786629635527399,0.4277664890953421,0.2763935109046579,0.1513729781906841,0.3587594678023202,68.98550724637683,33.45052737317931,37.043189368770754,11.987809007788684,0.5472788081483637,-0.0245126071226418,-0.0242380809421559,-0.0002745261804859,2.719448723264997,0.0198399999999999,4.6580369830932975,0.02439,4.412112789657792,0.02388,-12.0,13520000000.0,0.8136094674556213,14570000000.0,0.7549759780370625,13864617000.0,0.7933865032117368,-0.4931544076641858,0.3329,4.455600878569177,12500000000.0,0.3187,-0.4995316890415213,11400000000.0,0.3203,3.289261528539167,15400000000.0,0.2953,-5.624800255672735,17500000000.0,0.3045,-8.310749774164417,15900000000.0,0.3172714285714285,0.0128392256108261,0.2953,0.3329,0.0375999999999999,0.3346857142857143,0.0312407243376794,0.2953,0.401,0.1057,0.3821666666666666,0.0559146722668811,0.2953,0.4771,0.1818,6,21,7,3,2019,0.3213,0.3369981541054703,0.3371556192647343,
2019-07-22,0.3213,0.3307,0.3321,0.3161,11300000000.0,-2.8424553976413747,0.8158142453718265,2.684563758389258,0.016,5.0616893388168345,0.0094,2.8424553976413724,0.3249999999999986,0.3247799999999999,-1.071494550157026,0.3184714285714285,0.8881711748082166,0.31788,1.0758776896942157,0.3289928571428571,-2.3383052172213925,0.34823,-7.733394595525944,0.3769733333333332,-14.76850705620202,0.3238847147456848,-0.7980354206324147,0.3281329234871113,-2.082364492565081,0.3461949989282942,-7.191033667546021,0.3426867732686095,0.2930732267313904,0.049613546537219,0.5689327862791338,0.421821735806052,0.2746382641939479,0.1471834716121041,0.3170310857256248,55.99999999999998,30.475257226849564,29.235880398671068,3.611738148984194,-6.462882096069884,-0.0236612900956166,-0.024122722772848,0.0004614326772314,3.0264212738371583,0.0169599999999999,4.479464800342665,0.02317,4.425335849177582,0.02338,2.7272727272727337,12320000000.0,0.9172077922077922,14160000000.0,0.7980225988700564,13689617000.0,0.8254431077217135,-0.4970852318468183,0.3307,-0.6608591168518974,11000000000.0,0.3329,4.455600878569177,12500000000.0,0.3187,-0.4995316890415213,11400000000.0,0.3101,5.011852353538759,17300000000.0,0.3129,2.758620689655178,17800000000.0,0.3184714285714285,0.012754831017528,0.2953,0.3329,0.0375999999999999,0.3289928571428571,0.024831198251261,0.2953,0.3933,0.0979999999999999,0.3769733333333332,0.0539956443539243,0.2953,0.4739,0.1785999999999999,0,22,7,3,2019,0.3089,0.3179568034032292,0.3369981541054703,
2019-07-23,0.3089,0.3213,0.3213,0.306,11100000000.0,-3.85932150638032,-7.20937218383898,4.60548594649508,0.0152999999999999,4.999999999999993,0.0123999999999999,3.85932150638032,0.1895424836601318,0.3224999999999999,-4.217054263565878,0.3204142857142857,-3.593561906460385,0.31556,-2.110533654455571,0.3229642857142857,-4.354749530023239,0.34346,-10.062307109998248,0.3715966666666667,-16.87223602651621,0.3188898098304565,-3.1326839310945043,0.3246360283076365,-4.847283399094716,0.3426430942684567,-9.847883944808,0.3387424071226479,0.292377592877352,0.0463648142452959,0.3563565904790461,0.4140555537589069,0.2728644462410931,0.1411911075178138,0.2552253778047629,60.49382716049384,29.789272030651347,20.72727272727272,-3.559163284420845,-6.985847636254141,-0.0237138332784815,-0.0240409448739747,0.0003271115954931,3.209034961312143,0.0156799999999999,4.519348054938453,0.02269,4.429744431749298,0.023645,-1.7699115044247815,11460000000.0,0.9685863874345548,14120000000.0,0.7861189801699717,13709617000.0,0.8096506270014692,-0.4315885524895681,0.3213,-2.8424553976413747,11300000000.0,0.3307,-0.6608591168518974,11000000000.0,0.3329,4.455600878569177,12500000000.0,0.3203,3.289261528539167,15400000000.0,0.2953,-5.624800255672735,17500000000.0,0.3204142857142857,0.0091686837607557,0.3089,0.3329,0.0239999999999999,0.3229642857142857,0.0170410187101988,0.2953,0.3614,0.0660999999999999,0.3715966666666667,0.0523996149191789,0.2953,0.4739,0.1785999999999999,1,23,7,3,2019,0.3154,0.3118657763809773,0.3179568034032292,
2019-07-24,0.3154,0.3089,0.3186,0.3041,11300000000.0,2.104240854645512,-4.626549742969455,1.7091260883586037,0.0145,4.768168365669193,0.0065,2.1042408546455182,0.7793103448275878,0.32184,-2.0009942828734806,0.3211714285714285,-1.7969931500756098,0.31665,-0.3947576188220392,0.3196785714285713,-1.338397944363734,0.339845,-7.192985037296418,0.3663133333333333,-13.89884798078147,0.3177265398869711,-0.7322460024267174,0.3229567504335207,-2.3398645247008854,0.340048513861937,-7.248528623755302,0.3385083825771507,0.2947916174228492,0.0437167651543015,0.4714068505391923,0.4082732943940926,0.2714167056059073,0.1368565887881853,0.3213823666331927,54.69026548672569,37.45910577971648,38.4514435695538,-1.0354565422026891,3.579638752052552,-0.0229662379570397,-0.0238260034905877,0.000859765533548,3.448259088994141,0.0162399999999999,3.673006895584384,0.02064,4.436042816095102,0.023465,1.8018018018018056,11440000000.0,0.9877622377622378,13660000000.0,0.8272327964860908,13674617000.0,0.8263485551368641,-0.3967531856811055,0.3089,-3.85932150638032,11100000000.0,0.3213,-2.8424553976413747,11300000000.0,0.3307,-0.6608591168518974,11000000000.0,0.3187,-0.4995316890415213,11400000000.0,0.3101,5.011852353538759,17300000000.0,0.3211714285714285,0.0083579730967322,0.3089,0.3329,0.0239999999999999,0.3196785714285713,0.0130204678263729,0.2953,0.3435,0.0482,0.3663133333333333,0.0496472226075512,0.2953,0.4681,0.1728,2,24,7,3,2019,0.3133,0.3123474634147315,0.3118657763809773,
2019-07-25,0.3133,0.3155,0.3219,0.3119,974670000.0,-0.665821179454662,-2.4898848428260068,-2.185451139556649,0.01,3.2061558191728143,0.0021999999999999,0.697305863708393,0.1400000000000011,0.31792,-1.4531957725213762,0.3201714285714286,-2.146171693735499,0.31669,-1.0704474407148945,0.3185642857142857,-1.652503419359186,0.336565,-6.912483472731856,0.3611533333333333,-13.250143060196027,0.3162510265913141,-0.9331279089024536,0.321200977627426,-2.459823654892701,0.3375010363512763,-7.170655418695504,0.3385193278768668,0.2948606721231332,0.0436586557537336,0.4223521672512765,0.4033808907982098,0.2697491092017902,0.1336317815964196,0.3259021939087631,42.76859504132236,44.90196078431372,43.31210191082805,-5.887653950135161,0.1278363694471113,-0.0222863129848897,-0.0235180653894481,0.0012317524045584,2.3055655219921336,0.01388,3.588714437455389,0.0188299999999999,4.425050019955622,0.02327,-91.37460176991152,9134934000.0,0.106696994198316,11977467000.0,0.0813753024742209,13123350500.0,0.0742699053873475,-0.2396371408394067,0.3154,2.104240854645512,11300000000.0,0.3089,-3.85932150638032,11100000000.0,0.3213,-2.8424553976413747,11300000000.0,0.3329,4.455600878569177,12500000000.0,0.3203,3.289261528539167,15400000000.0,0.3201714285714286,0.0088819506651991,0.3089,0.3329,0.0239999999999999,0.3185642857142857,0.0128368224646539,0.2953,0.3435,0.0482,0.3611533333333333,0.046657842843949,0.2953,0.4674,0.1720999999999999,3,25,7,3,2019,0.3234,0.3146544372126398,0.3123474634147315,
2019-07-26,0.3234,0.3133,0.3249,0.3076,924790000.0,3.2237472071496853,4.694075752670779,1.4747411358644549,0.0173,5.6241872561768655,0.0100999999999999,3.2237472071496955,0.9132947976878614,0.31646,2.193010175061616,0.3208428571428571,0.7970078810276782,0.3195,1.2206572769953183,0.3171285714285714,1.977566557052124,0.333225,-2.9484582489308964,0.3563533333333333,-9.247376199652036,0.3186340177275427,1.495754378784686,0.321600799876985,0.5594513831132408,0.3361580805082976,-3.795262184090997,0.3355651451561786,0.3034348548438214,0.0321302903123571,0.6213807893450652,0.3952593156308657,0.2711906843691342,0.1240686312617315,0.420809958971229,54.13005272407737,43.232323232323225,64.19965576592084,-2.207438766253394,9.515746698272949,-0.0206939351521809,-0.0229532393419947,0.0022593041898138,3.058006165872505,0.01462,3.083668122669214,0.01723,4.436371856791109,0.022595,-5.117629556670467,7119892000.0,0.1298882061694194,10319946000.0,0.0896119030080196,12494590000.0,0.0740152337931857,-0.2030396640791023,0.3133,-0.665821179454662,974670000.0,0.3154,2.104240854645512,11300000000.0,0.3089,-3.85932150638032,11100000000.0,0.3307,-0.6608591168518974,11000000000.0,0.3187,-0.4995316890415213,11400000000.0,0.3208428571428571,0.0089296989764218,0.3089,0.3329,0.0239999999999999,0.3171285714285714,0.0107950436327511,0.2953,0.3329,0.0375999999999999,0.3563533333333333,0.0425795137185221,0.2953,0.4267,0.1314,4,26,7,3,2019,0.3099,0.3212282932866414,0.3146544372126398,
